,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,subpopulation,perturb_type_x_context,perturb_type_x_context_x_subpopulation
373,0.9235198647797228,0.0418636128154106,-1.4141446840532383,0.2549760524517892,0,0,0,0,0,-6.0463428891391735e-05,0,-0.0002367153562972,0,0,0,0,0,0,45.306427308600014,1,PSSCcomb,PSSCcomb1
374,0.8772232037916394,0.0915009280896219,-1.4495112213850263,0.0429345104913667,0,0,0,0,0,-1.627237411257323e-05,0,0.006301188064668,0,0,0,0,0,0,47.717063234265616,1,PSSCcomb,PSSCcomb1
375,0.9973938368704988,0.0319223028514366,-1.656393514421585,0.456053380295732,0,0,0,0,0,-2.5415545841558384e-05,0,-0.000701591490633,0,0,0,0,0,0,43.09365144638632,1,PSSCcomb,PSSCcomb1
376,0.9642488215199152,0.0401548959670909,-1.873864252214456,0.2541754844750277,0,0,0,0,0,-1.799346999648095e-05,0,0.0035760287288252,0,0,0,0,0,0,43.58481283223544,1,PSSCcomb,PSSCcomb1
377,0.998686912131156,0.0466443444358923,-1.4425898901466296,0.2903119203613102,0,0,0,0,0,-3.504385144945242e-05,0,-0.0004442147882195,0,0,0,0,0,0,46.42556575441714,1,PSSCcomb,PSSCcomb1
378,0.9944291151105928,0.0127197066867914,-1.95474353187994,0.5631780055807405,0,0,0,0,0,-2.767488714248938e-05,0,0.0044020760069954,0,0,0,0,0,0,41.84374043022621,1,PSSCcomb,PSSCcomb1
379,0.9822496605543152,0.0155683568252635,-1.7605521810294542,0.4116125279649485,0,0,0,0,0,-4.926916271023696e-05,0,0.0003679558327509,0,0,0,0,0,0,41.74132979668051,1,PSSCcomb,PSSCcomb1
380,0.9780652202315352,0.0125850860346847,0.9581506643532274,0.8052909034468918,0,0,0,0,0,-4.4468202719016814e-05,0,-0.0018607284315429,0,0,0,0,0,0,46.41423930777318,1,PSSCcomb,PSSCcomb1
381,0.9134969778101664,-0.0048217800903542,1.9670357012955968,1.028113874659481,0,0,0,0,0,-7.063348538382153e-06,0,-0.0023154357631555,0,0,0,0,0,0,43.43972305000003,1,PSSCcomb,PSSCcomb1
382,1.031944081153202,-0.0729912489327606,1.7403060162834696,0.1981898436038824,0,0,0,0,0,-2.51109631891086e-05,0,-0.0023864144952224,0,0,0,0,0,0,43.75787684925181,1,PSSCcomb,PSSCcomb1
383,0.9121599755727976,0.088526494962966,-1.065450562809302,0.3457323339134253,0,0,0,0,0,-4.836224474245341e-05,0,0.000625222474943,0,0,0,0,0,0,45.96370009482989,1,PSSCcomb,PSSCcomb1
384,1.008883537202076,0.0206501609986893,-1.4505135798795254,0.5309563162629383,0,0,0,0,0,-4.733108577857146e-05,0,0.0006746876275097,0,0,0,0,0,0,42.39668573225703,1,PSSCcomb,PSSCcomb1
385,0.9682267117128268,0.0110237673741551,-1.5927579972223145,0.4283905383050754,0,0,0,0,0,-5.070141558767738e-05,0,0.0007030364040084,0,0,0,0,0,0,41.365207481940274,1,PSSCcomb,PSSCcomb1
386,1.000172121581017,0.045324759419095,-1.7423895945359902,0.2616130299444235,0,0,0,0,0,-3.697097329982888e-05,0,-0.0007828369510218,0,0,0,0,0,0,40.03046766185719,1,PSSCcomb,PSSCcomb1
387,0.9856324805989748,0.0198265601052902,-1.7359471939306828,0.2644184046991396,0,0,0,0,0,-6.0349040990496006e-05,0,-0.0017135874815518,0,0,0,0,0,0,44.96255651796599,1,PSSCcomb,PSSCcomb1
388,0.9749311057630514,0.0560451791400513,-1.3520740538940066,0.3070282175754562,0,0,0,0,0,-6.258202410619509e-05,0,-0.0003456524886045,0,0,0,0,0,0,42.39738508307418,1,PSSCcomb,PSSCcomb1
389,0.9998114035167768,0.0978875469982165,-1.708562924196834,0.0977741715613409,0,0,0,0,0,-2.181423112823853e-05,0,-0.0017466681288881,0,0,0,0,0,0,46.208340784772936,1,PSSCcomb,PSSCcomb1
390,0.940799598511227,0.0465796420766042,-1.4420566309195038,0.452796787672566,0,0,0,0,0,-4.181160963624211e-05,0,0.0002288579928375,0,0,0,0,0,0,43.4760715212018,1,PSSCcomb,PSSCcomb1
391,0.9881253552090744,-0.0063923976579853,1.7756537113754436,0.9270816454090968,0,0,0,0,0,-1.395217167883971e-05,0,-0.0024285453893696,0,0,0,0,0,0,41.85930286370535,1,PSSCcomb,PSSCcomb1
392,1.0223854617122523,-0.0512500734018346,1.2492805728425909,0.5300552985419928,0,0,0,0,0,-3.016379797024591e-05,0,0.0010408549887039,0,0,0,0,0,0,44.220140184699474,1,PSSCcomb,PSSCcomb1
393,1.0143097922763138,0.0166493920263945,-1.6776783670320592,0.3893846977768702,0,0,0,0,0,-5.245292203102219e-05,0,0.0031276748084001,0,0,0,0,0,0,43.31653509849621,1,PSSCcomb,PSSCcomb1
394,0.9846719675668538,0.006581633626943,0.9250087511408788,0.9026809670800012,0,0,0,0,0,-3.172648406130043e-05,0,-0.0012794511530313,0,0,0,0,0,0,42.10288716653532,1,PSSCcomb,PSSCcomb1
395,0.993803220240394,0.084530894585356,-1.6418948578586443,0.1245187022716236,0,0,0,0,0,-3.188644442684938e-05,0,0.0032569754886301,0,0,0,0,0,0,45.051449264769474,1,PSSCcomb,PSSCcomb1
396,0.8996224575084324,0.0340766268173422,-1.5777494254222542,0.2993825161790431,0,0,0,0,0,-1.7926699487909348e-05,0,0.0060345302903652,0,0,0,0,0,0,47.08945152787558,1,PSSCcomb,PSSCcomb1
