,Exp_name,Experiment,Subject,General_condition,Condition,Relative_beep,mean_asyn,std_asyn,sem_asyn,n_asyn,ci_asyn
46,Experiment2_PS_SC,3,0,18,2,4,-1.393939393939394,20.3071241915071,6.122828319488937,11,12.000743506198315
47,Experiment2_PS_SC,3,0,18,2,5,6.424242424242423,26.76662138190063,8.070440002660776,11,15.818062405215121
48,Experiment2_PS_SC,3,0,18,2,6,6.06060606060606,17.259179961090066,5.2038385563778595,11,10.199523570500604
49,Experiment2_PS_SC,3,0,18,2,7,17.96969696969697,22.416117487922016,6.758713723996488,11,13.247078899033117
50,Experiment2_PS_SC,3,0,18,2,8,14.606060606060606,28.723613275421318,8.660495259803982,11,16.974570709215804
51,Experiment2_PS_SC,3,0,18,2,9,5.151515151515152,21.16738247417665,6.382205950980791,11,12.509123663922349
52,Experiment2_PS_SC,3,0,18,2,10,4.96969696969697,19.389404062502535,5.846125289446692,11,11.458405567315516
53,Experiment2_PS_SC,3,0,18,2,11,18.87878787878788,19.62482709182016,5.917108003560819,11,11.597531686979204
54,Experiment2_PS_SC,3,0,19,3,-6,-1.0499999999999994,13.328251346317614,4.214763148156932,10,8.260935770387585
55,Experiment2_PS_SC,3,0,19,3,-5,-3.95,12.223749904525823,3.8654891246567367,10,7.576358684327204
56,Experiment2_PS_SC,3,0,19,3,-4,-6.25,20.87222296158281,6.600376438946681,10,12.936737820335495
57,Experiment2_PS_SC,3,0,19,3,-3,0.25000000000000033,13.396436323621275,4.236325131205577,10,8.30319725716293
58,Experiment2_PS_SC,3,0,19,3,-2,4.85,19.106661303661596,6.042056820097271,10,11.84243136739065
59,Experiment2_PS_SC,3,0,19,3,-1,6.15,14.889396757507308,4.708440673964886,10,9.228543720971176
60,Experiment2_PS_SC,3,0,19,3,0,31.55,12.31431215905368,3.894127424091529,10,7.632489751219396
61,Experiment2_PS_SC,3,0,19,3,1,2.45,18.55157142856464,5.866521988956794,10,11.498383098355317
62,Experiment2_PS_SC,3,0,19,3,2,-9.15,24.258440048367635,7.671192303548691,10,15.035536914955433
63,Experiment2_PS_SC,3,0,19,3,3,-7.15,23.421058636498927,7.406389050369423,10,14.51652253872407
64,Experiment2_PS_SC,3,0,19,3,4,-1.6499999999999997,18.644571910569443,5.895931323619663,10,11.556025394294538
65,Experiment2_PS_SC,3,0,19,3,5,-12.95,17.350783594928057,5.4867995348657,10,10.754127088336773
66,Experiment2_PS_SC,3,0,19,3,6,-0.04999999999999964,19.80959519345095,6.2643440337228835,10,12.278114306096855
67,Experiment2_PS_SC,3,0,19,3,7,-12.25,24.430962191044525,7.725748595315842,10,15.14246724681905
68,Experiment2_PS_SC,3,0,19,3,8,-6.45,20.346390767994965,6.434093699068663,10,12.610823650174579
69,Experiment2_PS_SC,3,0,19,3,9,0.65,22.863315001099604,7.230015026536986,10,14.170829452012493
70,Experiment2_PS_SC,3,0,19,3,10,-0.24999999999999964,17.46694408883446,5.523532708353134,10,10.826124108372143
71,Experiment2_PS_SC,3,0,19,3,11,-12.15,12.71444449299426,4.020660378164663,10,7.880494341202739
72,Experiment2_PS_SC,3,0,20,4,-6,6.393939393939394,18.450424976628092,5.563012442734289,11,10.903504387759208
73,Experiment2_PS_SC,3,0,20,4,-5,-2.0606060606060606,13.8257555002074,4.168622130670944,11,8.17049937611505
74,Experiment2_PS_SC,3,0,20,4,-4,-1.6060606060606064,17.633817373204113,5.3167959862335,11,10.420920133017658
75,Experiment2_PS_SC,3,0,20,4,-3,2.1212121212121215,17.517783172328834,5.281810358310588,11,10.352348302288753
76,Experiment2_PS_SC,3,0,20,4,-2,-4.242424242424243,14.919480858626049,4.498392734086547,11,8.816849758809632
77,Experiment2_PS_SC,3,0,20,4,-1,-0.6060606060606062,15.800364399326842,4.7639891148596645,11,9.337418665124941
78,Experiment2_PS_SC,3,0,20,4,0,1.8484848484848477,22.512891929521246,6.787892316003834,11,13.304268939367516
79,Experiment2_PS_SC,3,0,20,4,1,3.5757575757575752,9.967827032888149,3.005412931204686,11,5.8906093451611845
80,Experiment2_PS_SC,3,0,20,4,2,6.03030303030303,27.873904381240628,8.404298388619878,11,16.472424841694963
